id_evento,fonte,objeto,id_objeto,nome_host,horario,ns,id_evento_resolvido,horario_resolvido,ns_resolvido,id_correlacao,id_usuario,descricao,reconhecido,severidade,id_evento_causa,dados_operacao,reconhecimentos,dados_supressao,supresso,tags
5462875,0,0,292155,NET001TT4SUN001_DB_SOC_HHSOCN1,2024-06-11 15:37:43,16635291,0,1969-12-31 21:00:00,0,0,0,ASM 'CERT_ISP01_10102019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'CERT_ISP01_10102019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462856,0,0,292068,NET001TT4SUN001_DB_HHSULN1,2024-06-11 15:35:14,174451191,0,1969-12-31 21:00:00,0,0,0,ASM 'SIT4_ISP01_10102019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SIT4_ISP01_10102019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462851,0,0,292081,NET001TT4SUN001_DB_HHSULN1,2024-06-11 15:34:52,116691446,0,1969-12-31 21:00:00,0,0,0,ASM 'DATABASE_LEGADOS': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'DATABASE_LEGADOS'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462849,0,0,292066,NET001TT4SUN001_DB_HHSULN1,2024-06-11 15:34:44,846281902,0,1969-12-31 21:00:00,0,0,0,ASM 'BRA_HHSOCN1_DATA102017': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'BRA_HHSOCN1_DATA102017'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462829,0,0,292062,NET001TT4SUN001_DB_HHSULN1,2024-06-11 15:32:44,207764470,0,1969-12-31 21:00:00,0,0,0,ASM 'CLONE_HHSPON1_DATA_072017': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'CLONE_HHSPON1_DATA_072017'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462827,0,0,292076,NET001TT4SUN001_DB_HHSULN1,2024-06-11 15:32:21,834315046,0,1969-12-31 21:00:00,0,0,0,ASM 'MUCI_ISP01_10102019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'MUCI_ISP01_10102019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462821,0,0,292075,NET001TT4SUN001_DB_HHSULN1,2024-06-11 15:31:53,415128892,0,1969-12-31 21:00:00,0,0,0,ASM 'CERT_ISP01_10102019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'CERT_ISP01_10102019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462794,0,0,292072,NET001TT4SUN001_DB_HHSULN1,2024-06-11 15:29:27,932999060,0,1969-12-31 21:00:00,0,0,0,ASM 'CLONE_TIBH03F_18022018': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'CLONE_TIBH03F_18022018'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462730,0,0,291889,NET001HT4SUN002_BD_SIT1ISP,2024-06-11 15:23:22,698996463,0,1969-12-31 21:00:00,0,0,0,ASM 'SIT7_ISP01_10102019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT01'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SIT7_ISP01_10102019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462715,0,0,291888,NET001HT4SUN002_BD_SIT1ISP,2024-06-11 15:22:14,43177026,0,1969-12-31 21:00:00,0,0,0,ASM 'CLONE_DDBH13F_18022018': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT01'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'CLONE_DDBH13F_18022018'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462710,0,0,291903,NET001HT4SUN002_BD_SIT1ISP,2024-06-11 15:22:00,139815147,0,1969-12-31 21:00:00,0,0,0,ASM 'SIT2_ISP01_10102019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT01'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SIT2_ISP01_10102019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462693,0,0,291916,NET001HT4SUN002_BD_SIT1ISP,2024-06-11 15:20:23,308547014,0,1969-12-31 21:00:00,0,0,0,ASM 'DG_DATA_ALL_STORAGE': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT01'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'DG_DATA_ALL_STORAGE'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462684,0,0,291901,NET001HT4SUN002_BD_SIT1ISP,2024-06-11 15:19:54,246233445,0,1969-12-31 21:00:00,0,0,0,ASM 'DG_NATLAS_DATA': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT01'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'DG_NATLAS_DATA'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462681,0,0,291946,NET001HT4SUN002_BD_SIT1ISP,2024-06-11 15:19:40,174169857,0,1969-12-31 21:00:00,0,0,0,ASM 'SIT2_CTV01_10102019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT01'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SIT2_CTV01_10102019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462675,0,0,291886,NET001HT4SUN002_BD_SIT1ISP,2024-06-11 15:19:25,952918535,0,1969-12-31 21:00:00,0,0,0,ASM 'STRE_ISP01_10102019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT01'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'STRE_ISP01_10102019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462657,0,0,291945,NET001HT4SUN002_BD_SIT1ISP,2024-06-11 15:18:52,228433881,0,1969-12-31 21:00:00,0,0,0,ASM 'SIT3_CTV01_10102019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT01'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SIT3_CTV01_10102019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462620,0,0,292027,NET001FT4SUN002_BD_SOC_SOC1EXA6,2024-06-11 15:16:36,885923006,0,1969-12-31 21:00:00,0,0,0,ASM 'SIT8_ISP01_10102019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT06'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SIT8_ISP01_10102019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462583,0,0,291882,NET001HT4SUN002_BD_SIT1ISP,2024-06-11 15:14:04,440228705,0,1969-12-31 21:00:00,0,0,0,ASM 'SIT3_ISP01_10102019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT01'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SIT3_ISP01_10102019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462524,0,0,291880,NET001HT4SUN002_BD_SIT1ISP,2024-06-11 15:11:55,735728419,0,1969-12-31 21:00:00,0,0,0,ASM 'SIT1_ISP01_10102019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT01'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SIT1_ISP01_10102019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462363,0,0,291823,NET001TT4SUN001_DB_SOC_CRT1SOC,2024-06-11 14:58:47,933762813,0,1969-12-31 21:00:00,0,0,0,ASM 'DATABASE_LEGADOS': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'DATABASE_LEGADOS'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462361,0,0,291808,NET001TT4SUN001_DB_SOC_CRT1SOC,2024-06-11 14:58:40,539313563,0,1969-12-31 21:00:00,0,0,0,ASM 'BRA_HHSOCN1_DATA102017': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'BRA_HHSOCN1_DATA102017'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462341,0,0,291804,NET001TT4SUN001_DB_SOC_CRT1SOC,2024-06-11 14:57:08,540696850,0,1969-12-31 21:00:00,0,0,0,ASM 'CLONE_HHSPON1_DATA_072017': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'CLONE_HHSPON1_DATA_072017'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462338,0,0,291818,NET001TT4SUN001_DB_SOC_CRT1SOC,2024-06-11 14:56:28,987385611,0,1969-12-31 21:00:00,0,0,0,ASM 'MUCI_ISP01_10102019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'MUCI_ISP01_10102019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462331,0,0,291817,NET001TT4SUN001_DB_SOC_CRT1SOC,2024-06-11 14:55:56,59222306,0,1969-12-31 21:00:00,0,0,0,ASM 'CERT_ISP01_10102019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'CERT_ISP01_10102019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462321,0,0,291830,NET001TT4SUN001_DB_SOC_CRT1SOC,2024-06-11 14:54:34,147375782,0,1969-12-31 21:00:00,0,0,0,ASM 'CLONBIGT_DATA_092017': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'CLONBIGT_DATA_092017'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462319,0,0,291814,NET001TT4SUN001_DB_SOC_CRT1SOC,2024-06-11 14:54:26,805542107,0,1969-12-31 21:00:00,0,0,0,ASM 'CLONE_TIBH03F_18022018': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'CLONE_TIBH03F_18022018'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462301,0,0,291810,NET001TT4SUN001_DB_SOC_CRT1SOC,2024-06-11 14:50:35,255372549,0,1969-12-31 21:00:00,0,0,0,ASM 'SIT4_ISP01_10102019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SIT4_ISP01_10102019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462278,0,0,291670,NET001TT4SUN001_BD_BIGT,2024-06-11 14:49:14,112649949,0,1969-12-31 21:00:00,0,0,0,ASM 'CLONBIGT_DATA_092017': Disk group usage is too high (over 95% for 5m),1,High,0,,"[{'acknowledgeid': '34116', 'userid': '32', 'eventid': '5462278', 'clock': '1720017352', 'message': 'Em verificação', 'action': '6', 'old_severity': '0', 'new_severity': '0', 'suppress_until': '0', 'taskid': '0'}]",[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT05'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'CLONBIGT_DATA_092017'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462274,0,0,291654,NET001TT4SUN001_BD_BIGT,2024-06-11 14:48:44,756467983,0,1969-12-31 21:00:00,0,0,0,ASM 'CLONE_TIBH03F_18022018': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT05'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'CLONE_TIBH03F_18022018'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462269,0,0,291724,NET001TT4SUN001_DB_ABC_HHBRIN1,2024-06-11 14:48:17,284586294,0,1969-12-31 21:00:00,0,0,0,ASM 'CLONE_HHSPON1_DATA_072017': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'CLONE_HHSPON1_DATA_072017'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462257,0,0,291738,NET001TT4SUN001_DB_ABC_HHBRIN1,2024-06-11 14:47:50,6008029,0,1969-12-31 21:00:00,0,0,0,ASM 'MUCI_ISP01_10102019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'MUCI_ISP01_10102019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462247,0,0,291737,NET001TT4SUN001_DB_ABC_HHBRIN1,2024-06-11 14:47:10,124662541,0,1969-12-31 21:00:00,0,0,0,ASM 'CERT_ISP01_10102019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'CERT_ISP01_10102019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462225,0,0,291650,NET001TT4SUN001_BD_BIGT,2024-06-11 14:46:06,15181877,0,1969-12-31 21:00:00,0,0,0,ASM 'SIT4_ISP01_10102019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT05'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SIT4_ISP01_10102019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462217,0,0,291734,NET001TT4SUN001_DB_ABC_HHBRIN1,2024-06-11 14:45:10,72134265,0,1969-12-31 21:00:00,0,0,0,ASM 'CLONE_TIBH03F_18022018': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'CLONE_TIBH03F_18022018'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462215,0,0,291648,NET001TT4SUN001_BD_BIGT,2024-06-11 14:45:01,980325283,0,1969-12-31 21:00:00,0,0,0,ASM 'BRA_HHSOCN1_DATA102017': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT05'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'BRA_HHSOCN1_DATA102017'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462213,0,0,291663,NET001TT4SUN001_BD_BIGT,2024-06-11 14:44:54,802529218,0,1969-12-31 21:00:00,0,0,0,ASM 'DATABASE_LEGADOS': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT05'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'DATABASE_LEGADOS'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462179,0,0,291730,NET001TT4SUN001_DB_ABC_HHBRIN1,2024-06-11 14:42:44,161039377,0,1969-12-31 21:00:00,0,0,0,ASM 'SIT4_ISP01_10102019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SIT4_ISP01_10102019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462176,0,0,291644,NET001TT4SUN001_BD_BIGT,2024-06-11 14:42:22,325744709,0,1969-12-31 21:00:00,0,0,0,ASM 'CLONE_HHSPON1_DATA_072017': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT05'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'CLONE_HHSPON1_DATA_072017'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462171,0,0,291658,NET001TT4SUN001_BD_BIGT,2024-06-11 14:41:46,399340422,0,1969-12-31 21:00:00,0,0,0,ASM 'MUCI_ISP01_10102019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT05'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'MUCI_ISP01_10102019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462169,0,0,291728,NET001TT4SUN001_DB_ABC_HHBRIN1,2024-06-11 14:41:39,248538787,0,1969-12-31 21:00:00,0,0,0,ASM 'BRA_HHSOCN1_DATA102017': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'BRA_HHSOCN1_DATA102017'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462165,0,0,291743,NET001TT4SUN001_DB_ABC_HHBRIN1,2024-06-11 14:41:22,857086110,0,1969-12-31 21:00:00,0,0,0,ASM 'DATABASE_LEGADOS': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'DATABASE_LEGADOS'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5462128,0,0,291657,NET001TT4SUN001_BD_BIGT,2024-06-11 14:38:25,715322743,0,1969-12-31 21:00:00,0,0,0,ASM 'CERT_ISP01_10102019': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT05'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'CERT_ISP01_10102019'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
